airport_code,airport_name,latitude,longitude
VAI,Vanimo Airport,-2.6925,141.3027778
VAK,Chevak Airport,61.54083333,-165.6008333
VAN,Van Airport,38.46833333,43.33222222
VAO,Suavanao Airport,-7.58527778,158.7311111
VAR,Varna Airport,43.23194444,27.82527778
VAS,Sivas Airport,39.81388889,36.90361111
VAV,Vava'u International,-18.58583333,-173.9625
VBG,Vandenberg AFB,34.73722222,-120.5844444
VBS,Montichiari,45.42861111,10.33138889
VBY,Visby Airport,57.66277778,18.34611111
VCA,Can Tho International,10.08361111,105.7094444
VCB,View Cove Airport,55.06666667,-133.0166667
VCE,Marco Polo International,45.50527778,12.35194444
VCP,Viracopos International,-23.0075,-47.13444444
VCR,Carora Airport,10.17555556,-70.06527778
VCT,Victoria Regional,28.8525,-96.91861111
VCV,Southern California Logistics,34.5975,-117.3830556
VDA,Ovda Airport,29.94027778,34.93583333
VDC,Vitoria Da Conquista Airport,-14.86277778,-40.86305556
VDE,Hierro,27.81472222,-17.88694444
VDI,Vidalia Regional,32.19277778,-82.37111111
VDM,Viedma Airport,-40.85,-63.01666667
VDP,Valle de la Pascua Airport,9.22194444,-65.99333333
VDR,Villa Dolores Airport,-31.94527778,-65.14611111
VDS,Vadso Airport,70.06527778,29.84472222
VDZ,Valdez Pioneer Field,61.13416667,-146.2447222
VEE,Venetie Airport,67.00861111,-146.3663889
VEL,Vernal Regional,40.44083333,-109.51
VEO,Roy Otten Memorial Airfield,38.42777778,-92.875
VER,General Heriberto Jara International,19.14583333,-96.18722222
VEY,Vestmannaeyjar Airport,63.425,-20.27916667
VFA,Victoria Falls International,-18.09611111,25.83916667
VGA,Vijayawada Airport,16.53111111,80.8
VGO,Vigo Airport,42.23194444,-8.62666667
VGT,North Las Vegas,36.21055556,-115.1944444
VHM,Vilhelmina Airport,64.57916667,16.83361111
VHY,Vichy Charmeil,46.17166667,3.40416667
VIC,Vicenza Airport,45.57333333,11.52944444
VID,Vidin Airport,44,22.83333333
VIE,Vienna International,48.11027778,16.56972222
VIG,Juan Pablo Perez Alfonso,8.62416667,-71.67277778
VIH,Rolla National,38.1275,-91.76944444
VIJ,Virgin Gorda Airport,18.44666667,-64.42777778
VIK,Kavik River Airport,69.67722222,-146.8991667
VIL,Dakhla International,23.71833333,-15.93194444
VIS,Visalia Municipal,36.31861111,-119.3927778
VIT,Vitoria Airport,42.88277778,-2.72444444
VIX,Eurico de Aguiar Salles,-20.25777778,-40.28694444
VKO,Vnukovo,55.59166667,37.26138889
VKS,Vicksburg Municipal,32.23944444,-90.92833333
VLC,Valencia Airport,39.49,-0.48333333
VLD,Valdosta Regional,30.78138889,-83.27611111
VLI,Port Vila Airport,-17.69805556,168.3175
VLL,Valladolid Airport,41.70638889,-4.85194444
VLN,Arturo Michelena International,10.14972222,-67.92833333
VLR,Vallenar Airport,-28.59694444,-70.7525
VLV,Dr. Antonio Nicolas Briceno,9.34083333,-70.58444444
VME,Mercedes,-33.64611111,-65.42138889
VNC,Venice Municipal,27.07166667,-82.44027778
VNO,Vilnius International,54.63416667,25.28583333
VNS,Varanasi Airport,25.45222222,82.86194444
VNY,Van Nuys Airport,34.20972222,-118.49
VOG,Gumrak,48.7825,44.34555556
VOK,Volk Field,43.93916667,-90.25305556
VOL,Volos Airport,39.38333333,22.93111111
VPC,Cartersville Airport,34.12305556,-84.84861111
VPE,Ondjiva Airport,-17.04333333,15.68388889
VPS,Northwest Florida Regional,30.48333333,-86.52527778
VPZ,Porter County Regional,41.45388889,-87.00694444
VQS,Antonio Rivera Rodriguez,18.13472222,-65.49361111
VRA,Juan Gualberto Gomez International,23.03444444,-81.43527778
VRB,Vero Beach Municipal,27.65555556,-80.41805556
VRC,Virac Airport,13.57694444,124.205
VRK,Varkaus Airport,62.17333333,27.86611111
VRN,Villafranca,45.39694444,10.89027778
VSA,C. P. A. Carlos Rovirosa International,17.99694444,-92.81722222
VSE,Viseu Airport,40.72555556,-7.88916667
VSF,Hartness State,43.34361111,-72.51722222
VST,Vasteras Airport,59.58944444,16.63361111
VTE,Wattay International,17.98833333,102.5633333
VTN,Miller Field,42.85666667,-100.5488889
VTZ,Vishakhapatnam,17.72361111,83.22777778
VUJ,Stanly County,35.41666667,-80.15083333
VUO,Pearson Field,45.62055556,-122.6563889
VUP,Alfonso Lopez Pumarejo,10.435,-73.24944444
API,Gomez Nino Apiay AB,4.07611111,-73.56277778
VVI,Viru Viru International,-17.64472222,-63.13527778
VVK,Vastervik Airport,57.78,16.52361111
VVO,Knevichi,43.39694444,132.1494444
VWA,Headland Municipal,31.36416667,-85.3125
VWB,Myrtle Creek Municipal,42.99722222,-123.3152778
VWC,Sumner County Regional,36.375,-86.40833333
VWD,Hanford Municipal,36.31666667,-119.6277778
VWE,Lake Chelan,47.86611111,-119.9427778
VWF,Custer County,43.73361111,-103.6194444
VWG,Tillamook,45.41833333,-123.8144444
VWH,Odessa Schlemeyer Field,31.92138889,-102.3872222
VWI,California City Municipal,35.15111111,-118.0166667
VWJ,McNeil,33.55722222,-80.64833333
VWK,Saratoga County,43.05083333,-73.86166667
VWL,Nary National Shefland Field,47.37527778,-94.79861111
VWM,Weed Airport,41.48083333,-122.4544444
VWN,Avi Suquilla,34.14972222,-114.2677778
VWO,Arlington Municipal,48.16083333,-122.1591667
VWP,Bernard Usfs,44.97972222,-114.7347222
VWQ,Kingdon Airpark,38.09166667,-121.3594444
VWR,Independence Airport,36.81638889,-118.205
VWS,Colonel James Jabara,37.7475,-97.22111111
VWT,Jimmy Carter Regional,32.11083333,-84.18888889
VWW,Deer Lodge-City-County,46.38666667,-112.7644444
VWX,South Texas Regional at Hondo,29.35916667,-99.1775
VWY,Landsberg-Lech,48.07055556,10.90611111
VWZ,Granite Creek Mine Airport,62.36305556,-156.9741667
VXE,Sao Pedro International,16.83361111,-25.05472222
VXO,Smaland,56.92916667,14.72805556
VYD,Vryheid Airport,-27.78694444,30.79555556
VYS,Illinois Valley Regional,41.35027778,-89.15305556
VZA,Marvel Creek Mine Airport,60.90611111,-159.6391667
VZB,Mitrofania Airport,56.00166667,-158.8333333
VZC,Mush Bay Airport,57.7,-153.4733333
VZD,Campbell Lagoon Airport,57.85555556,-153.6333333
VZE,Frazer Lake Airport,57.20833333,-154.0861111
VZF,Afognak Straits Airport,58,-152.8166667
VZG,Moffet Bay Airport,55.42833333,-162.63
VZH,Mineola Wisener Field,32.67666667,-95.51083333
VZI,Brundidge Municipal,31.73333333,-85.80472222
VZJ,Payette Municipal,44.09444444,-116.9036111
VZL,Los Alamitos AAF,33.79,-118.0513889
VZM,Jensens Strip Airport,57.95,-157.05
VZN,Wildman Creek Airport,56.25,-159.9166667
VZO,Stepovak Airport,55.83333333,-159.8666667
VZQ,Puale Bay Airport,57.73333333,-155.6333333
VZR,Katmai Bay Airport,58,-154.9666667
VZS,Kashvik Bay Airport,57.96666667,-155.1333333
VZT,Cinder Mountain Airport,57.05833333,-157.8
VZU,Hagemeister Island Airport,58.75,-160.8333333
VZV,Cape Peirce Airport,58.55277778,-161.7686111
VZW,Cape Greig Airport,57.71666667,-157.7166667
YDU,Kasba Lake Airport,60.29194444,-102.5019444
VZY,Katmai Lodge Airport,59.07,-156.0483333
VZZ,South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
WA2,Mansfield Airport,47.80944444,-119.6369444
WA3,Bayview Farms,48.52083333,-122.4652778
WA4,Isaacson,47.65916667,-117.6816667
WA5,Methow Valley State,48.425,-120.1458333
WA6,Stehekin Seaplane Landing,48.3,-120.65
WA7,Chelan Seaplane Landing,47.83333333,-120.0333333
WAA,Wales Airport,65.6225,-168.095
WAB,Wabag Airport,-5.48333333,143.7333333
WAD,Andriamena Airport,-17.45,47.5125
WAG,Wanganui Airport,-39.96222222,175.0252778
WAL,Wallops Flight Facility,37.94027778,-75.46638889
WAR,Warsaw Municipal,41.27472222,-85.84
WAS,Washington DC Metropolitan Area,38.88333333,-77.03333333
WAT,Waterford Airport,52.18722222,-7.08694444
WAV,Wave Hill Old,-17.4375,130.925
WAW,Warsaw Chopin,52.16583333,20.96722222
WBA,Wahai Airport,-2.8125,129.4833333
WBB,Stebbins Airport,63.51583333,-162.2780556
WBH,Commerce/Montebello Heliport,34.01666667,-118.1333333
WBM,Wapenamanda Airport,-5.63944444,143.8955556
WBN,Woburn Airport,42.39722222,-71.15277778
WBQ,Beaver Airport,66.36222222,-147.4063889
WBR,Roben-Hood,43.72277778,-85.50416667
WBS,Bennettsville Airport,34.62194444,-79.7325
WBY,Downtown Airport,34.0525,-118.2594444
WCA,Gamboa,-42.49055556,-73.77444444
WCL,Whalers Cove Lodge Airport,57.46666667,-134.5666667
WCR,Chandalar Lake,67.50527778,-148.48
WDB,Wide Bay Airport,57.37138889,-156.4125
WDG,Enid Woodring Regional,36.37833333,-97.78888889
WDH,Hosea Kutako International,-22.48,17.47083333
WA8,Waldronaire,48.71166667,-123.0183333
WDR,Barrow County,33.98277778,-83.6675
WEH,Dashuipo Airport,37.18694444,122.2288889
WEI,Weipa Airport,-12.67861111,141.9252778
WEL,Welkom Airport,-27.99805556,26.66972222
WFB,Ketchikan Waterfront Seaplane Base,55.35805556,-131.6683333
WGA,Wagga Wagga Airport,-35.16527778,147.4663889
WGE,Walgett Airport,-30.03277778,148.1258333
WGG,Bahia Tortugas Airport,27.70527778,-114.9111111
WGL,Isle Baltra Off-Line Point,-0.45,-90.25
WGO,Winchester Regional,39.14361111,-78.14444444
WGP,Mau Hau,-9.67222222,120.3083333
WFK,Northern Aroostook Regional,47.28555556,-68.31277778
WHD,Hyder Seaplane Base,55.90361111,-130.005
WHK,Whakatane Airport,-37.92222222,176.9169444
WHO,Franz Josef Airport,-43.36222222,170.1325
WHR,Vail/Avon,39.61666667,-106.3838889
WHT,Wharton Regional,29.25416667,-96.15444444
WI1,Black River Falls Area,44.25083333,-90.85527778
WI2,Price County,45.70888889,-90.4025
WIB,Wilbur Airport,47.75333333,-118.745
WIC,Wick Airport,58.45888889,-3.09305556
WIL,Nairobi/Wilson,-1.32194444,36.81472222
WIN,Winton Airport,-22.36361111,143.0855556
WJA,Woja Airport,7.46666667,168.5666667
WJF,General William J. Fox Airfield,34.74111111,-118.2186111
WKA,Wanaka Airport,-44.72194444,169.2463889
WKJ,Wakkanai Airport,45.40444444,141.8022222
WKK,Aleknagik New,59.2825,-158.6177778
WKL,Waikoloa Heliport,19.91361111,-155.8638889
HWN,Hwange National Park,-18.62805556,27.02083333
WKN,Wakunai Airport,-5.86027778,155.2222222
WKR,Walker's,27.2575,-78.40194444
WKV,Penns Landing Seaplane Base,39.96527778,-75.1375
WLB,Labouchere Bay Airport,56.28333333,-133.65
WLD,Strother Field,37.16861111,-97.0375
WLG,Wellington International,-41.32666667,174.8069444
WLH,Walaha Airport,-15.41194444,167.6911111
WLK,Selawik Airport,66.60027778,-159.9858333
WLM,Waltham Hospital Heliport,42.3675,-71.23472222
WLS,Wallis Hihifo,-13.23833333,-176.1991667
WLW,Willows Glenn County,39.51583333,-122.2172222
WMB,Warrnambool Airport,-38.29527778,142.4466667
WMC,Winnemucca Municipal,40.89666667,-117.8058333
WMH,Baxter County,36.36888889,-92.47055556
WMK,Meyers Chuck Seaplane Base,55.74,-132.2533333
WMO,White Mountain Airport,64.68916667,-163.4127778
WMR,Avaratra,-16.16388889,49.77388889
WNA,Napakiak Airport,60.69027778,-161.9786111
WNN,Wunnumin Lake Airport,52.89388889,-89.28916667
WNP,Naga Airport,13.585,123.2705556
WNR,Windorah Airport,-25.41305556,142.6672222
WNS,Nawabshah,26.21944444,68.39
WNZ,Longwan,27.91277778,120.8516667
WOD,Wood River Airport,59.06666667,-134.75
WOW,Willow Airport,61.75416667,-150.0516667
WPM,Wipim Airport,-8.78722222,142.8811111
WPU,Guardiamarina Zanartu,-54.93111111,-67.62638889
WQA,Ovid Airport,42.65472222,-76.79638889
WQB,Mandan Municipal,46.76805556,-100.8944444
WQC,Ravalli County,46.25138889,-114.1255556
WQD,Tulelake Municipal,41.89055556,-121.3605556
WQE,Dinsmore Airport,40.49194444,-123.5983333
WQF,Rigby Airport,43.6425,-111.9294444
WQG,Hesperia Airport,34.37694444,-117.3161111
WQH,Butte Valley,41.88722222,-121.9755556
WQI,Connell City,46.66222222,-118.8333333
WQJ,Peard Bay Airport,70.8,-158.3333333
WQK,Townsend Airport,46.33111111,-111.4825
WQL,Bluff Airport,64.59055556,-163.7752778
CWF,Chennault International,30.21055556,-93.14305556
WQN,Taylor County,37.35833333,-85.30944444
WQO,Rosamond Skypark,34.87055556,-118.2055556
WQP,Oceano County,35.10138889,-120.6222222
WQQ,Custer State Park,43.725,-103.35
WQR,Tibbetts,58.73416667,-157.0072222
WQS,Poplar Municipal,48.13444444,-105.1622222
WQT,Bridger Municipal,45.29166667,-108.9258333
WQU,Portales Municipal,34.14555556,-103.4102778
WQW,David River Airport,55.91444444,-161.6375
WQX,Kiavak Airport,57.01666667,-153.6666667
WQY,Port Wakefield Airport,58.05277778,-153.05
WQZ,Chignik Lake Airport,56.25555556,-158.7777778
WRB,Robins AFB,32.64027778,-83.59194444
WRE,Whangarei Airport,-35.76916667,174.3638889
WRG,Wrangell Airport,56.48444444,-132.3697222
WRI,McGuire Field,40.01555556,-74.59166667
WRL,Worland Municipal,43.96277778,-107.9505556
WRO,Strachowice,51.10388889,16.88194444
WSB,Steamboat Bay Airport,55.51666667,-133.6333333
WSG,Washington County,40.13638889,-80.29027778
WSH,Brookhaven,40.82194444,-72.86694444
WSI,Wasilla Airport,61.58416667,-149.4566667
WSJ,San Juan Airport,57.73111111,-153.3183333
WSM,Wiseman Airport,67.405,-150.1208333
WSN,South Naknek 2,58.70194444,-157.0025
WSP,Waspam Airport,14.74055556,-83.96888889
WST,Westerly State,41.34972222,-71.80333333
WSX,Westsound Airport,48.66666667,-122.8833333
WSY,Whitsunday Airstrip,-20.27611111,148.755
WSZ,Westport Airport,-41.73722222,171.5791667
WTC,World Trade Center Heliport,40.7125,-74.015
WTD,West End Airport,26.68611111,-78.97583333
WTK,Noatak Airport,67.56111111,-162.9805556
WTL,Tuntutuliak Airport,60.33527778,-162.6669444
WTN,RAF Waddington,53.16611111,-0.52388889
WTR,Whiteriver Airport,33.81055556,-109.9858333
WTS,Tsiroanomandidy Airport,-18.75944444,46.05416667
WTT,Whittier Airport,60.77722222,-148.7216667
WUG,Wau Airport,-7.34444444,146.7194444
WUH,Tianhe,30.78361111,114.2080556
WUJ,Duchesne Municipal,40.19388889,-110.3830556
WUQ,Avco,47.00555556,-124.1583333
WUU,Wau Airport,7.72583333,27.97527778
WUX,Shuofang,31.4975,120.4305556
WV1,Mcs-Pad Heliport,38.29444444,-81.56555556
WVA,Washington-Virginia,38.83333333,-77.11666667
WVB,Walvis Bay Airport,-22.97944444,14.64722222
WVI,Watsonville Municipal,36.93555556,-121.7894444
WVK,Manakara Airport,-22.11972222,48.02138889
WVL,Waterville Robert Lafleur,44.53333333,-69.67555556
WWA,Wasilla Airport,61.57194444,-149.5394444
WWD,Cape May County,39.00861111,-74.90833333
WWK,Wewak International,-3.58361111,143.6686111
WWP,Whale Pass Airport,56.11666667,-133.1166667
WWR,West Woodward,36.43805556,-99.52277778
WWT,Newtok Airport,60.93916667,-164.6413889
WY1,Ralph Wenz Field,42.7975,-109.8111111
WYA,Whyalla Airport,-33.05888889,137.5144444
WYB,Yes Bay Lodge Seaplane Base,55.91611111,-131.8011111
WYE,Yengema Airport,8.61805556,-11.05083333
WYN,Wyndham Airport,-15.51138889,128.1530556
WYS,Yellowstone,44.68833333,-111.1177778
WZY,Nassau Seaplane Base,25.0825,-77.32722222
XAL,Alamos Airport,27.03916667,-108.9491667
XAP,Chapeco Airport,-27.13416667,-52.65666667
XBE,Bearskin Lake Airport,53.96555556,-91.02722222
XBR,Tackaberry,44.63944444,-75.75027778
XCH,Christmas Island Airport,-10.45055556,105.6902778
XCL,Cluff Lake Airport,58.39138889,-109.5163889
XCR,Chalons Vatry,48.77611111,4.20611111
XES,Americana,42.61444444,-88.39
XIC,Qingshan,27.98888889,102.1844444
XIY,Xianyang,34.43972222,108.7594444
XLS,Saint Louis,16.05027778,-16.46111111
XLW,Lemwerder Airport,53.14333333,8.62333333
XMD,Madison Municipal,44.01638889,-97.08555556
XMH,Manihi Airport,-14.43527778,-146.0683333
XMN,Gaoqi,24.54416667,118.1277778
XMR,Marmande Virazeil,44.49888889,0.20055556
XNA,Northwest Arkansas Regional,36.28166667,-94.30777778
XNG,Quang Ngai Airport,15.11361111,108.7758333
XNN,Xining Airport,36.55,101.75
XPL,Palmerola Air Base,14.3825,-87.62111111
XQC,Joint Base Balad,33.94027778,44.36166667
XQP,Quepos Airport,9.44305556,-84.13
XRH,Richmond AFB,-33.60055556,150.7808333
XRS,Reston Airport,38.96194444,-77.35805556
XRY,Jerez,36.74472222,-6.06
XSC,South Caicos International,21.51583333,-71.52861111
XSD,Tonopah Test Range,37.79888889,-116.7808333
XSM,St. Mary's County Regional,38.31527778,-76.55
XSP,Seletar Airport,1.41555556,103.8666667
XUZ,Xuzhou Airport,34.26666667,117.1833333
XWA,Granite Point Ndb,60.96166667,-151.3316667
XWC,Yantarni Bay Airport,56.88333333,-156.5666667
XWD,Emmen Airport,47.0925,8.305
XWE,Copalis State,47.14472222,-124.1891667
XWF,Jerome County,42.72666667,-114.4566667
XWH,Aztec Municipal,36.83694444,-108.0286111
XWJ,Dexter Regional,45.00444444,-69.2375
XWK,Port Orchard Airport,47.43222222,-122.6677778
XWL,McCarley Field,43.20916667,-112.3497222
XWM,Riyadh Military,24.71055556,46.72472222
XWN,William P Gwinn,26.90805556,-80.32833333
XWO,Kimball Municipal/Robert E. Arraj Field,41.18805556,-103.6775
AKH,Prince Sultan AB,24.06805556,47.58194444
JP1,Iwakuni MCAS,34.145,132.2469444
XWS,Oliktok LRRS,70.49972222,-149.8794444
XWT,Nushagak Bay Airport,57.45,-158
XWU,Perry County,32.55833333,-87.30972222
XWW,Teton Peaks,43.74277778,-111.0966667
WFD,Manchester Woodford,53.33805556,-2.14888889
XXD,Smiley Johnson Municipal/Bass Field,34.91138889,-100.8694444
XXE,Lakewood Airport,40.06666667,-74.17777778
XXG,Arthur D. Little Heliport,42.5,-71.11777778
IUD,Al Udeid AB,25.11722222,51.315
XXN,Ells Field-Willits Municipal,39.45138889,-123.3722222
XXO,General Dick Stout Field,37.14027778,-113.3061111
XXP,Lampson Field,38.99055556,-122.9008333
XXR,Mariposa-Yosemite,37.51083333,-120.0394444
XXS,Hobby Field,43.93083333,-123.0066667
XXT,Polson Airport,47.69555556,-114.1852778
XXU,Ashland Municipal-Sumner Parker Field,42.19027778,-122.6605556
XXV,Decatur Shores,48.49972222,-122.8138889
XXW,Lake City Gateway,30.18194444,-82.57694444
XXX,Mena Intermountain Municipal,34.54527778,-94.20277778
XXY,Rohnerville,40.55388889,-124.1327778
XXZ,Black Rock,35.08333333,-108.7916667
XYA,Yandina Airport,-9.09416667,159.2205556
YAA,Anahim Lake Airport,52.45222222,-125.3044444
YAC,Cat Lake Airport,51.72722222,-91.82444444
YAF,Asbestos,45.79166667,-71.99111111
YAG,Fort Frances Municipal,48.65444444,-93.44055556
YAH,La Grande 4 Airport,53.75472222,-73.67527778
YAK,Yakutat Airport,59.50333333,-139.6602778
YAM,Sault Ste. Marie Airport,46.485,-84.50944444
YAO,Yaounde Ville,3.83611111,11.52333333
YAP,Yap International,9.49888889,138.0825
YAT,Attawapiskat Airport,52.9275,-82.43194444
YAU,Kattiniq Donaldson,61.66222222,-73.32138889
YAV,Miners Bay Airport,48.51666667,-123.1833333
YAY,St. Anthony Airport,51.39194444,-56.08305556
YAZ,Long Beach,49.08222222,-125.7725
YBA,Banff Airport,51.2,-115.5333333
YBB,Kugaaruk Airport,68.53583333,-89.80527778
YBC,Baie Comeau Airport,49.1325,-68.20444444
YBE,Uranium City Airport,59.56138889,-108.4813889
YBG,Bagotville,48.33055556,-70.99638889
YBJ,Baie Johan Beetz Airport,50.5,-62.91666667
YBK,Baker Lake Airport,64.29888889,-96.07777778
YBL,Campbell River Airport,49.95194444,-125.2730556
YBM,Bronson Creek Airport,56.68333333,-131.0869444
YBR,Brandon Municipal,49.91,-99.95222222
YBS,Opapimiskan Lake Airport,52.60861111,-90.37694444
YBT,Brochet Airport,57.88944444,-101.6791667
YBV,Berens River Airport,52.35888889,-97.01805556
YBX,Blanc Sablon Airport,51.43361111,-57.21666667
YCB,Cambridge Bay Airport,69.10805556,-105.1372222
YCC,Cornwall Regional,45.09277778,-74.56777778
YCD,Nanaimo Airport,49.05444444,-123.87
YCF,Cortes Bay Airport,50.05694444,-124.8333333
YCG,Castlegar West Kootenay Regional,49.29611111,-117.6325
YCH,Miramichi Airport,47.00583333,-65.45694444
YCJ,Cape Saint James Airport,51.93333333,-131.0166667
YCK,Colville Lake Tommy Kochon,67.02111111,-126.1286111
YCL,Charlo Airport,47.99083333,-66.33027778
YCM,Niagara District,43.19166667,-79.17111111
YCN,Cochrane Airport,49.10666667,-81.01527778
YCO,Kugluktuk,67.81666667,-115.1438889
YCR,Cross Lake Airport,54.61083333,-97.76027778
YCS,Chesterfield Inlet Airport,63.34722222,-90.73111111
YCY,Clyde River Airport,70.48583333,-68.51694444
YDA,Dawson City Airport,64.04222222,-139.1302778
YDB,Burwash,61.37055556,-139.04
YDF,Deer Lake Airport,49.20916667,-57.39444444
YDL,Dease Lake Airport,58.42222222,-130.0313889
YDN,Dauphin Barker,51.10138889,-100.0533333
YDP,Nain Airport,56.55055556,-61.68222222
YDQ,Dawson Creek Airport,55.74222222,-120.1830556
YDS,Desolation Sound Marine Park,50.18333333,-124.7
YRI,Riviere-Du-Loup Airport,47.76444444,-69.58444444
YEA,Edmonton Metropolitan Area,53.43805556,-113.5525
YEC,Yecheon Airport,36.63194444,128.355
YED,Edmonton Namao Heliport,53.66916667,-113.4755556
YEG,Edmonton International,53.30861111,-113.5794444
YEK,Arviat Airport,61.09388889,-94.07166667
YEL,Elliot Lake Municipal,46.35166667,-82.56111111
YEM,Manitoulin East Municipal,45.8425,-81.8575
YEO,Yeovilton Airport,51.00833333,-2.64555556
YER,Fort Severn Airport,56.01888889,-87.67611111
YEU,Eureka Airport,79.99444444,-85.81194444
YEV,Inuvik Airport,68.29305556,-133.4875
YFB,Iqaluit Airport,63.75666667,-68.55611111
YFC,Fredericton International,45.86888889,-66.53722222
YFO,Flin Flon Airport,54.67805556,-101.6819444
YFR,Fort Resolution Airport,61.18083333,-113.6897222
YFS,Fort Simpson Airport,61.76027778,-121.2366667
YGA,Gagnon Airport,51.95416667,-68.13833333
YGB,Texada Gillies Bay,49.69416667,-124.5177778
YGE,Gorge Harbor Airport,50.08333333,-124.95
YGG,Ganges Harbor Airport,48.85,-123.5
YGH,Fort Good Hope Ice Strip,66.26666667,-128.65
YGJ,Miho,35.49333333,133.2391667
YGK,Kingston Airport,44.22583333,-76.59666667
YGL,La Grande Riviere,53.62527778,-77.70416667
YGN,Greenway Sound Airport,50.85,-126.85
YGP,Michel Pouliot,48.77527778,-64.47972222
YGQ,Geraldton Greenstone Regional,49.77861111,-86.93861111
YGR,Iles de la Madeleine Airport,47.425,-61.77805556
YGT,Igloolik Airport,69.36472222,-81.81638889
YGV,Havre St. Pierre Airport,50.28194444,-63.61111111
YGW,Kuujjuarapik Airport,55.28194444,-77.76527778
YGX,Gillam Airport,56.35777778,-94.71083333
YGZ,Grise Fiord Airport,76.42583333,-82.90805556
YHA,Port Hope Simpson Airport,52.52805556,-56.28527778
YHD,Dryden Regional,49.83138889,-92.74361111
YHF,Hearst Municipal,49.71388889,-83.68694444
YHH,Harbor,50.05,-125.25
YHI,Ulukhaktok Holman,70.76277778,-117.8061111
YHM,John C. Munro Hamilton International,43.17361111,-79.935
YHN,Hornepayne Municipal,49.19305556,-84.75944444
YHR,Harrington Harbour Airport,50.5,-59.5
YHS,Sechelt Airport,49.46055556,-123.7186111
YHT,Haines Junction Airport,60.78944444,-137.5452778
YHU,St. Hubert,45.51805556,-73.41694444
YHY,Hay River Merlyn Carter,60.83972222,-115.7827778
YHZ,Halifax Stanfield International,44.87972222,-63.51027778
YIB,Atikokan Municipal,48.77388889,-91.63861111
YIF,St Augustin,51.21,-58.65833333
YIG,Big Bay Marina Airport,50.38333333,-125.1333333
YIH,Yichang Sanxia,30.55638889,111.48
YIO,Pond Inlet Airport,72.68944444,-77.96888889
YIP,Willow Run,42.23916667,-83.53083333
YIV,Island Lake Airport,53.85722222,-94.65361111
YIW,Yiwu Airport,29.34472222,120.0325
YJO,Johnny Mountain Airport,56.66666667,-131.1166667
YJT,Stephenville Airport,48.54138889,-58.55
YKA,Kamloops Airport,50.7025,-120.4486111
YKF,Waterloo,43.46083333,-80.37861111
YKG,Kangirsuk Airport,60.02722222,-69.99916667
YKJ,Key Lake Airport,57.25638889,-105.6175
YKL,Schefferville Airport,54.80527778,-66.80527778
YKM,Yakima Air Terminal/McAllister Field,46.56805556,-120.5441667
YKN,Chan Gurney Municipal,42.91666667,-97.38583333
YKS,Yakutsk Airport,62.09416667,129.7758333
YKU,Ft. George,53.82111111,-79.005
YKX,Kirkland Lake Airport,48.21027778,-79.98138889
YKZ,Buttonville Municipal,43.86083333,-79.36861111
YLC,Lake Harbour,62.85,-69.88333333
YLD,Chapleau Airport,47.82027778,-83.34694444
YLH,Lansdowne House Airport,52.19555556,-87.93416667
YLL,Lloydminster Airport,53.31055556,-110.0741667
YLP,Mingan Airport,50.29,-64.15555556
YLQ,La Tuque Airport,47.40972222,-72.78888889
YLR,Leaf Rapids Airport,56.51333333,-99.98527778
YLT,Alert Airport,82.51777778,-62.28055556
YLW,Kelowna Airport,49.95722222,-119.3777778
YMA,Mayo Airport,63.61666667,-135.8688889
YMB,Merritt Airport,50.12277778,-120.7472222
YME,Matane Airport,48.85638889,-67.45222222
YMH,Mary's Harbour Airport,52.30277778,-55.84777778
YML,Charlevoix,47.5975,-70.22388889
YMM,Fort McMurray Airport,56.65333333,-111.2233333
YMO,Moosonee Airport,51.29194444,-80.60833333
YMP,Port McNeill Airport,50.57555556,-127.0286111
YMQ,Montreal Metropolitan Area,45.555,-73.73388889
YMS,Yurimaguas Airport,-5.89388889,-76.11833333
YMT,Chapais,49.77194444,-74.52805556
YMV,Manic-5,50.6575,-68.8325
YMX,Montreal International (Mirabel),45.67972222,-74.03861111
YNA,Natashquan Airport,50.19,-61.78888889
YNB,Prince Abdulmohsin Bin Abdulaziz,24.14416667,38.06361111
YND,Gatineau-Ottawa Executive,45.52166667,-75.56361111
YNE,Norway House Airport,53.95833333,-97.84416667
YNG,Youngstown-Warren Regional,41.26166667,-80.68027778
YNH,Hudson's Hope Airport,56.03555556,-121.9758333
YNJ,Chaoyangchuan,42.88277778,129.4513889
YNK,Nootka Sound Airport,49.6,-126.6166667
YNL,Points North Landing Airport,58.27666667,-104.0825
YNM,Matagami Airport,49.76166667,-77.80277778
YNT,Laishan,37.39722222,121.37
YNY,Yangyang International,38.06138889,128.6691667
YOC,Old Crow Airport,67.57,-139.84
YOD,Cold Lake Group/Captain R. W. McNair,54.405,-110.2794444
YOG,Ogoki Airport,51.63333333,-85.95
YOJ,High Level Airport,58.62166667,-117.1647222
YOL,Yola Airport,9.25777778,12.43055556
YOO,Oshawa Airport,43.92277778,-78.89666667
YOP,Rainbow Lake Airport,58.49138889,-119.4077778
YOW,Ottawa Macdonald Cartier International,45.3225,-75.66722222
YOX,Rea Point Airport,75.36416667,-105.7263889
YPA,Prince Albert Glass Field,53.21444444,-105.6730556
YPE,Peace River Airport,56.22722222,-117.4483333
YPL,Pickle Lake Airport,51.44638889,-90.21416667
YPN,Port Menier Airport,49.83638889,-64.28861111
